#K-Path(1/A) Energy-Level(eV)
# NKPTS & NBANDS: 140  68
# Band-Index    1
   1.34446     -6.013685
   1.32314     -6.007409
   1.30182     -5.999744
   1.28051     -5.992543
   1.25919     -5.989193
   1.25919     -5.989193
   1.23470     -5.991339
   1.21022     -5.996598
   1.18574     -6.002783
   1.16125     -6.007853
   1.13677     -6.010076
   1.11228     -6.008329
   1.08780     -6.002330
   1.06332     -5.992490
   1.03883     -5.979508
   1.01435     -5.964087
   0.98986     -5.946864
   0.96538     -5.928443
   0.94090     -5.909571
   0.91641     -5.892223
   0.89193     -5.892366
   0.86744     -5.918930
   0.84296     -5.949309
   0.81848     -5.979389
   0.79399     -6.000547
   0.79399     -6.022634
   0.75220     -6.020141
   0.71041     -6.013067
   0.66862     -6.002424
   0.62684     -5.989238
   0.58505     -5.973625
   0.54326     -5.954551
   0.50147     -5.932310
   0.45968     -5.908960
   0.41789     -5.885537
   0.37610     -5.861820
   0.33431     -5.874015
   0.29252     -5.918107
   0.25073     -5.961544
   0.20895     -5.998850
   0.16716     -6.025725
   0.12537     -6.038029
   0.08358     -6.033298
   0.04179     -6.012715
   0.00000     -5.989193
 
# Band-Index    9
   0.00000     -5.960611
   0.04179     -5.927034
   0.08358     -5.876316
   0.12537     -5.822940
   0.16716     -5.776869
   0.20895     -5.767941
